"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0033750","FBgn0030704","CG13151","CG15916","PPI: Curagen two-hybrid","-.014",".447"
"FBgn0033750","FBgn0035213","CG13151","CG2199","PPI: Curagen two-hybrid",".3179",".414"
"FBgn0033680","FBgn0039038","CG13186","CG6688","PPI: Curagen two-hybrid",".0869",".399"
"FBgn0031129","FBgn0036878","CG1324","Cpr76Ba","PPI: Curagen two-hybrid","-.1742",".395"
"FBgn0032612","FBgn0034566","CG13282","CG9313","PPI: Finley lab two-hybrid",".2949",".395"
"FBgn0033787","FBgn0036849","CG13321","CG14079","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2994",".436"
"FBgn0026879","FBgn0027889","CG13364","ball","PPI: Finley lab two-hybrid",".3685",".4"
"FBgn0026879","FBgn0085405","CG13364","CG34376","PPI: Finley lab two-hybrid",".1453",".382"
"FBgn0026879","FBgn0034237","CG13364","eIF3b","PPI: Finley lab two-hybrid",".7937",".229"
"FBgn0026879","FBgn0038488","CG13364","m-cup","PPI: Finley lab two-hybrid","-.472",".391"
"FBgn0035097","FBgn0035856","CG13405","CG13679","PPI: Curagen two-hybrid",".3648",".419"
"FBgn0038931","FBgn0038860","CG13407","Ice2","PPI: Curagen two-hybrid","-.0857",".451"
"FBgn0034515","FBgn0025777","CG13428","homer","PPI: Curagen two-hybrid","-.0409",".368"
"FBgn0036441","FBgn0042213","CG13476","CG18731","PPI: Curagen two-hybrid",".0617",".414"
"FBgn0036406","FBgn0042102","CG13484","CG18745","PPI: Finley lab two-hybrid","-.3177",".495"
"FBgn0036406","FBgn0051002","CG13484","CG31002","PPI: Finley lab two-hybrid",".5867",".388"
"FBgn0036406","FBgn0085411","CG13484","CG34382","PPI: Finley lab two-hybrid","-.193",".49"
"FBgn0036406","FBgn0043900","CG13484","pygo","PPI: Finley lab two-hybrid",".7015",".382"
"FBgn0036406","FBgn0052479","CG13484","Usp10","PPI: Finley lab two-hybrid",".5879",".349"
"FBgn0034670","FBgn0263118","CG13488","tx","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2476",".412"
"FBgn0034758","FBgn0040375","CG13510","CG13760","PPI: Curagen two-hybrid","-.3219",".357"
"FBgn0034758","FBgn0053198","CG13510","pen-2","PPI: Curagen two-hybrid",".0066",".319"
"FBgn0034774","FBgn0037340","CG13526","CG14671","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.529",".415"
"FBgn0034774","FBgn0263219","CG13526","Dscam4","PPI: Curagen two-hybrid",".0172",".363"
"FBgn0034774","FBgn0037224","CG13526","TwdlF","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1978",".416"
"FBgn0034774","FBgn0263118","CG13526","tx","PPI: Curagen two-hybrid","-.0765",".437"
"FBgn0035014","FBgn0013995","CG13581","Calx","PPI: Curagen two-hybrid",".3776",".345"
"FBgn0039137","FBgn0039209","CG13604","REPTOR","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0301",".397"
"FBgn0039217","FBgn0021767","CG13627","org-1","PPI: Curagen two-hybrid",".0667",".444"
"FBgn0039219","FBgn0033732","CG13630","CG13157","PPI: Curagen two-hybrid",".2395",".383"
"FBgn0035867","FBgn0032810","CG13671","CG13077","PPI: Curagen two-hybrid","-.0219",".429"
"FBgn0035867","FBgn0085382","CG13671","CG34353","PPI: Curagen two-hybrid","-.3035",".446"
"FBgn0035867","FBgn0000355","CG13671","Cp15","PPI: Curagen two-hybrid",".5947",".417"
"FBgn0035577","FBgn0030710","CG13708","CG8924","PPI: Curagen two-hybrid","-.0629",".352"
"FBgn0036390","FBgn0086687","CG13738","Desat1","PPI: Finley lab two-hybrid","-.0253",".281"
"FBgn0033374","FBgn0035638","CG13741","Tektin-C","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1782",".412"
"FBgn0039041","FBgn0040684","CG13838","CG12589","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9711",".452"
"FBgn0039041","FBgn0042213","CG13838","CG18731","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0323",".393"
"FBgn0039041","FBgn0266084","CG13838","Fhos","PPI: Curagen two-hybrid",".2753",".392"
"FBgn0039028","FBgn0020509","CG13840","Acp62F","PPI: Curagen two-hybrid","-.058",".441"
"FBgn0039028","FBgn0036601","CG13840","CG13063","PPI: Curagen two-hybrid","-.0567",".443"
"FBgn0039028","FBgn0040503","CG13840","CG7763","PPI: Curagen two-hybrid",".0024",".412"
"FBgn0035164","FBgn0036104","CG13901","CG6418","PPI: Finley lab two-hybrid",".02",".414"
"FBgn0035164","FBgn0038274","CG13901","Nup93-2","PPI: Finley lab two-hybrid",".1562",".332"
"FBgn0035164","FBgn0040078","CG13901","pont","PPI: Flybase Curated PPI|PPI: DPiM coAP complex",".4515",".312"
"FBgn0035164","FBgn0040075","CG13901","rept","PPI: Flybase Curated PPI|PPI: DPiM coAP complex",".6226",".319"
"FBgn0035164","FBgn0266917","CG13901","Sf3a1","PPI: Finley lab two-hybrid","-.0265",".221"
"FBgn0035164","FBgn0037467","CG13901","Ufl1","PPI: Finley lab two-hybrid","-.0158",".383"
"FBgn0035246","FBgn0034583","CG13928","CG10527","PPI: Curagen two-hybrid","-.2334",".415"
"FBgn0035246","FBgn0033787","CG13928","CG13321","PPI: Curagen two-hybrid","-.1477",".426"
"FBgn0035246","FBgn0035213","CG13928","CG2199","PPI: Curagen two-hybrid","-.0843",".383"
"FBgn0035246","FBgn0034470","CG13928","Obp56d","PPI: Curagen two-hybrid","-.046",".42"
"FBgn0035246","FBgn0261885","CG13928","osa","PPI: Curagen two-hybrid",".1824",".359"
"FBgn0031289","FBgn0032032","CG13950","CG17294","PPI: Curagen two-hybrid","-.0311",".371"
"FBgn0039522","FBgn0000253","CG13972","Cam","PPI: Curagen two-hybrid","-",".318"
"FBgn0031677","FBgn0031719","CG14036","CG18269","PPI: Finley lab two-hybrid",".0075",".385"
"FBgn0031650","FBgn0263118","CG14044","tx","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2111",".412"
"FBgn0036849","FBgn0035513","CG14079","Cpr64Ad","PPI: Curagen two-hybrid","-.0898",".45"
"FBgn0036849","FBgn0037493","CG14079","CR10032","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".318",".484"
"FBgn0036849","FBgn0263773","CG14079","fok","PPI: Curagen two-hybrid",".1151",".419"
"FBgn0036849","FBgn0011277","CG14079","HLH4C","PPI: Curagen two-hybrid",".1107",".39"
"FBgn0036849","FBgn0040206","CG14079","krz","PPI: Curagen two-hybrid","-.1973",".347"
"FBgn0036849","FBgn0011290","CG14079","Taf12","PPI: Curagen two-hybrid","-.0893",".339"
"FBgn0036849","FBgn0000964","CG14079","tj","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3631",".458"
"FBgn0036906","FBgn0031913","CG14102","CG5958","PPI: Curagen two-hybrid","-.2352",".417"
"FBgn0031040","FBgn0262636","CG14210","dati","PPI: Curagen two-hybrid","-.3701",".423"
"FBgn0031053","FBgn0037340","CG14223","CG14671","PPI: Curagen two-hybrid","-.3715",".422"
"FBgn0031061","FBgn0037688","CG14232","CG9356","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: DPiM coAP complex|PPI: From other databases",".3254",".486"
"FBgn0038647","FBgn0034528","CG14302","CG11180","PPI: Curagen two-hybrid","-.1021",".348"
"FBgn0038611","FBgn0040972","CG14309","CG16978","PPI: Finley lab two-hybrid",".2147",".362"
"FBgn0038512","FBgn0042102","CG14330","CG18745","PPI: Finley lab two-hybrid","-.0624",".477"
"FBgn0038204","FBgn0020496","CG14357","CtBP","PPI: Curagen two-hybrid","-.0956",".355"
"FBgn0038170","FBgn0001090","CG14367","bnb","PPI: Curagen two-hybrid",".3296",".419"
"FBgn0038170","FBgn0039659","CG14367","CG14506","PPI: Curagen two-hybrid",".4245",".44"
"FBgn0038170","FBgn0031637","CG14367","mxt","PPI: Curagen two-hybrid",".3474",".388"
"FBgn0038170","FBgn0003321","CG14367","sbr","PPI: Curagen two-hybrid",".1854",".339"
"FBgn0030571","FBgn0032945","CG14414","CG8665","PPI: Curagen two-hybrid","-.2971",".427"
"FBgn0030571","FBgn0026777","CG14414","Rad23","PPI: Curagen two-hybrid",".2735",".359"
"FBgn0034281","FBgn0051005","CG14490","qless","PPI: Curagen two-hybrid",".3505",".388"
"FBgn0039398","FBgn0266084","CG14540","Fhos","PPI: Curagen two-hybrid",".2696",".401"
"FBgn0039404","FBgn0025463","CG14543","Bap60","PPI: Curagen two-hybrid",".2968",".407"
"FBgn0039404","FBgn0030400","CG14543","CG11138","PPI: Curagen two-hybrid",".2124",".398"
"FBgn0039404","FBgn0036094","CG14543","CG14153","PPI: Curagen two-hybrid","-.3554",".413"
"FBgn0039404","FBgn0035792","CG14543","CG7548","PPI: Curagen two-hybrid",".0389",".401"
"FBgn0039404","FBgn0011277","CG14543","HLH4C","PPI: Curagen two-hybrid",".0504",".39"
"FBgn0039404","FBgn0004647","CG14543","N","PPI: Curagen two-hybrid",".4611",".386"
"FBgn0039404","FBgn0032224","CG14543","Sps2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1546",".448"
"FBgn0039395","FBgn0283477","CG14546","SF2","PPI: Finley lab two-hybrid|PPI: From other databases","-.3057",".358"
"FBgn0037124","FBgn0040371","CG14568","CG12470","PPI: Curagen two-hybrid","-.1684",".489"
"FBgn0037124","FBgn0050463","CG14568","CG30463","PPI: Curagen two-hybrid",".5348",".421"
"FBgn0037488","FBgn0028546","CG14607","ics","PPI: Curagen two-hybrid",".0515",".36"
"FBgn0031189","FBgn0037031","CG14618","CG11456","PPI: Finley lab two-hybrid",".5421",".434"
"FBgn0031189","FBgn0032763","CG14618","CG17568","PPI: Finley lab two-hybrid",".5858",".428"
"FBgn0031189","FBgn0038547","CG14618","CG17803","PPI: Finley lab two-hybrid","-.0084",".409"
"FBgn0031189","FBgn0035063","CG14618","CG3594","PPI: Finley lab two-hybrid",".6178",".419"
"FBgn0040361","FBgn0034499","CG14627","Cpr56F","PPI: Curagen two-hybrid",".4373",".398"
"FBgn0037340","FBgn0015834","CG14671","eIF3i","PPI: Curagen two-hybrid",".2704",".275"
"FBgn0037340","FBgn0003209","CG14671","raw","PPI: Curagen two-hybrid",".0007",".425"
"FBgn0037340","FBgn0019925","CG14671","Surf4","PPI: Curagen two-hybrid",".0452",".268"
"FBgn0037987","FBgn0039860","CG14739","CG1792","PPI: Curagen two-hybrid","-.1911",".409"
"FBgn0033275","FBgn0037109","CG14756","MED1","PPI: Curagen two-hybrid",".0907",".317"
"FBgn0023514","FBgn0032812","CG14805","Hakai","PPI: Curagen two-hybrid",".7407",".383"
"FBgn0035718","FBgn0033844","CG14820","bbc","PPI: Curagen two-hybrid","-.1377",".234"
"FBgn0035718","FBgn0030086","CG14820","CCT2","PPI: Curagen two-hybrid","-.0393",".344"
"FBgn0035718","FBgn0029915","CG14820","CG14434","PPI: Curagen two-hybrid","-.1686",".366"
"FBgn0035718","FBgn0031100","CG14820","CG1504","PPI: Curagen two-hybrid","-.1419",".414"
"FBgn0035718","FBgn0039368","CG14820","CG17196","PPI: Curagen two-hybrid","-.129",".361"
"FBgn0035718","FBgn0033154","CG14820","CG1850","PPI: Curagen two-hybrid","-.2356",".417"
"FBgn0035718","FBgn0035087","CG14820","CG2765","PPI: Curagen two-hybrid",".081",".412"
"FBgn0035718","FBgn0040609","CG14820","CG3348","PPI: Curagen two-hybrid",".3437",".415"
"FBgn0035718","FBgn0034999","CG14820","CG3394","PPI: Curagen two-hybrid","-.0154",".323"
"FBgn0035718","FBgn0001092","CG14820","Gapdh2","PPI: Curagen two-hybrid",".6932",".271"
"FBgn0035718","FBgn0036463","CG14820","Reck","PPI: Curagen two-hybrid","-.325",".4"
"FBgn0035718","FBgn0261602","CG14820","RpL8","PPI: Curagen two-hybrid","-.0853",".212"
"FBgn0035718","FBgn0016984","CG14820","sktl","PPI: Curagen two-hybrid","-.0264",".374"
"FBgn0035718","FBgn0261791","CG14820","SNRPG","PPI: Curagen two-hybrid","-.3423",".266"
"FBgn0035718","FBgn0263598","CG14820","Vha68-2","PPI: Curagen two-hybrid",".4632",".407"
"FBgn0035718","FBgn0004045","CG14820","Yp1","PPI: Curagen two-hybrid","-.064",".414"
"FBgn0035797","FBgn0029880","CG14837","CG14443","PPI: Curagen two-hybrid","-",".426"
"FBgn0035797","FBgn0030748","CG14837","Traf-like","PPI: Curagen two-hybrid",".6522",".343"
"FBgn0038311","FBgn0267348","CG14864","LanB2","PPI: Curagen two-hybrid","-.3449",".38"
"FBgn0038330","FBgn0051108","CG14868","CG31108","PPI: Curagen two-hybrid",".4845",".344"
"FBgn0031174","FBgn0039104","CG1486","CG10252","PPI: Curagen two-hybrid","-.1362",".41"
"FBgn0032345","FBgn0032814","CG14921","CG10366","PPI: Finley lab two-hybrid",".1649",".39"
"FBgn0032345","FBgn0037031","CG14921","CG11456","PPI: Finley lab two-hybrid","-.1417",".38"
"FBgn0032345","FBgn0035397","CG14921","CG11486","PPI: Finley lab two-hybrid","-.3555",".376"
"FBgn0032345","FBgn0034425","CG14921","CG11906","PPI: Finley lab two-hybrid","-.0835",".381"
"FBgn0032345","FBgn0036595","CG14921","CG13046","PPI: Finley lab two-hybrid",".0158",".38"
"FBgn0032345","FBgn0036962","CG14921","CG17122","PPI: Finley lab two-hybrid",".993",".428"
"FBgn0032345","FBgn0042102","CG14921","CG18745","PPI: Finley lab two-hybrid","-.1056",".472"
"FBgn0032345","FBgn0051999","CG14921","CG31999","PPI: Finley lab two-hybrid",".1289",".387"
"FBgn0032345","FBgn0034499","CG14921","Cpr56F","PPI: Finley lab two-hybrid",".4119",".401"
"FBgn0032345","FBgn0040305","CG14921","MTF-1","PPI: Finley lab two-hybrid","-.211",".413"
"FBgn0032345","FBgn0085432","CG14921","pan","PPI: Finley lab two-hybrid",".1328",".467"
"FBgn0032345","FBgn0067864","CG14921","Patj","PPI: Finley lab two-hybrid","-.1791",".512"
"FBgn0032345","FBgn0263289","CG14921","scrib","PPI: Finley lab two-hybrid","-.0256",".391"
"FBgn0035412","FBgn0031865","CG14957","Nha1","PPI: Curagen two-hybrid",".104",".422"
"FBgn0035482","FBgn0000064","CG14985","Ald","PPI: Curagen two-hybrid","-.7159",".402"
"FBgn0035482","FBgn0030744","CG14985","CG9992","PPI: Curagen two-hybrid",".1038",".454"
"FBgn0035482","FBgn0262975","CG14985","cnc","PPI: Curagen two-hybrid","-.4368",".373"
"FBgn0035547","FBgn0028542","CG15022","NimB4","PPI: Curagen two-hybrid",".4383",".426"
"FBgn0030937","FBgn0003486","CG15042","spo","PPI: Curagen two-hybrid","-.1542",".658"
"FBgn0030905","FBgn0036729","CG15059","CG13733","PPI: Curagen two-hybrid|PPI: From other databases",".9974",".407"
"FBgn0034379","FBgn0037722","CG15073","CG8319","PPI: Curagen two-hybrid",".4629",".467"
"FBgn0034379","FBgn0002715","CG15073","mei-S332","PPI: Curagen two-hybrid",".6345",".405"
"FBgn0034391","FBgn0037327","CG15080","PEK","PPI: Curagen two-hybrid","-.1154",".391"
"FBgn0034416","FBgn0033732","CG15109","CG13157","PPI: Curagen two-hybrid","-.1663",".402"
"FBgn0034416","FBgn0262636","CG15109","dati","PPI: Curagen two-hybrid",".3198",".387"
"FBgn0040729","FBgn0028970","CG15126","betaggt-II","PPI: Curagen two-hybrid",".2983",".4"
"FBgn0040729","FBgn0030507","CG15126","CG11164","PPI: Curagen two-hybrid",".159",".387"
"FBgn0040729","FBgn0033732","CG15126","CG13157","PPI: Curagen two-hybrid",".1086",".443"
"FBgn0040729","FBgn0036311","CG15126","CG17666","PPI: Curagen two-hybrid","-.1495",".398"
"FBgn0040729","FBgn0031089","CG15126","CG9572","PPI: Curagen two-hybrid",".3597",".431"
"FBgn0040729","FBgn0034542","CG15126","Fem-1","PPI: Curagen two-hybrid","-.0378",".404"
"FBgn0040729","FBgn0011826","CG15126","Pp2B-14D","PPI: Curagen two-hybrid","-.1379",".363"
"FBgn0032860","FBgn0039049","CG15130","CG6726","PPI: Curagen two-hybrid","-.1239",".324"
"FBgn0032625","FBgn0046247","CG15136","CG5938","PPI: Curagen two-hybrid",".3235",".582"
"FBgn0032635","FBgn0029588","CG15141","CG14798","PPI: Curagen two-hybrid",".4913",".382"
"FBgn0032665","FBgn0036118","CG15152","Blos2","PPI: Curagen two-hybrid","-.1005",".425"
"FBgn0032665","FBgn0034461","CG15152","CG15124","PPI: Curagen two-hybrid","-.1828",".412"
"FBgn0032665","FBgn0053523","CG15152","CG33523","PPI: Curagen two-hybrid","-.1285",".392"
"FBgn0032665","FBgn0010622","CG15152","DCTN3-p24","PPI: Curagen two-hybrid","-.0334",".413"
"FBgn0032665","FBgn0028379","CG15152","fan","PPI: Curagen two-hybrid","-.1742",".363"
"FBgn0032665","FBgn0036895","CG15152","ms(3)76Cc","PPI: Curagen two-hybrid","-.1739",".433"
"FBgn0032665","FBgn0266284","CG15152","Ns3","PPI: Curagen two-hybrid","-.1041",".306"
"FBgn0032665","FBgn0032640","CG15152","Sgt","PPI: Curagen two-hybrid","-.4426",".389"
"FBgn0032665","FBgn0031534","CG15152","Snx1","PPI: Curagen two-hybrid",".0615",".404"
"FBgn0032733","FBgn0024250","CG15170","brk","PPI: Curagen two-hybrid","-.1733",".418"
"FBgn0032733","FBgn0032295","CG15170","CG12299","PPI: Curagen two-hybrid","-.2247",".41"
"FBgn0032733","FBgn0033721","CG15170","CG13159","PPI: Curagen two-hybrid","-.238",".402"
"FBgn0032733","FBgn0000504","CG15170","dsx","PPI: Curagen two-hybrid",".0825",".403"
"FBgn0032733","FBgn0263512","CG15170","Vsx2","PPI: Curagen two-hybrid","-.0528",".486"
"FBgn0037461","FBgn0029990","CG15177","CG2233","PPI: Curagen two-hybrid",".1757",".413"
"FBgn0037461","FBgn0030740","CG15177","CG9917","PPI: Curagen two-hybrid",".0375",".415"
"FBgn0037461","FBgn0011648","CG15177","Mad","PPI: Curagen two-hybrid","-.2711",".343"
"FBgn0037461","FBgn0002719","CG15177","Men","PPI: Curagen two-hybrid","-.104",".302"
"FBgn0037461","FBgn0266582","CG15177","ND-30","PPI: Curagen two-hybrid","-.0124",".266"
"FBgn0037461","FBgn0261987","CG15177","Pxt","PPI: Curagen two-hybrid","-.1645",".428"
"FBgn0030283","FBgn0031407","CG15198","CG4270","PPI: Curagen two-hybrid",".991",".474"
"FBgn0030283","FBgn0025726","CG15198","unc-13","PPI: Curagen two-hybrid",".0587",".371"
"FBgn0040519","FBgn0031626","CG15219","CG15631","PPI: Curagen two-hybrid",".9972",".382"
"FBgn0040519","FBgn0025676","CG15219","CkIIalpha-i3","PPI: Curagen two-hybrid","-.0113",".41"
"FBgn0040519","FBgn0037330","CG15219","mRpL44","PPI: Curagen two-hybrid","-.4184",".389"
"FBgn0040519","FBgn0283473","CG15219","S6KL","PPI: Curagen two-hybrid","-.2554",".393"
"FBgn0033108","FBgn0036099","CG15236","CG11811","PPI: Curagen two-hybrid","-.1379",".343"
"FBgn0031446","FBgn0037981","CG15398","Spt3","PPI: Finley lab two-hybrid|PPI: From other databases","-.3076",".332"
"FBgn0031580","FBgn0039209","CG15423","REPTOR","PPI: Curagen two-hybrid",".0782",".4"
"FBgn0031146","FBgn0036286","CG15449","CG10616","PPI: Finley lab two-hybrid",".0936",".409"
"FBgn0031146","FBgn0033906","CG15449","CG8331","PPI: Finley lab two-hybrid","-.187",".202"
"FBgn0031146","FBgn0086687","CG15449","Desat1","PPI: Finley lab two-hybrid","-.1322",".251"
"FBgn0031146","FBgn0036257","CG15449","RhoGAP68F","PPI: Finley lab two-hybrid","-.0926",".385"
"FBgn0039827","FBgn0000097","CG1544","aop","PPI: Curagen two-hybrid","-.105",".335"
"FBgn0039827","FBgn0035592","CG1544","CG10674","PPI: Curagen two-hybrid",".085",".389"
"FBgn0039827","FBgn0000358","CG1544","Cp19","PPI: Curagen two-hybrid","-.1997",".429"
"FBgn0039827","FBgn0004045","CG1544","Yp1","PPI: Curagen two-hybrid","-.213",".41"
"FBgn0029955","FBgn0034785","CG15478","CG3649","PPI: Curagen two-hybrid",".5673",".243"
"FBgn0032483","FBgn0250789","CG15482","alpha-Spec","PPI: Curagen two-hybrid","-.352",".368"
"FBgn0032483","FBgn0025724","CG15482","beta'COP","PPI: Curagen two-hybrid","-.2712",".315"
"FBgn0032483","FBgn0284243","CG15482","betaTub56D","PPI: Curagen two-hybrid","-.3099",".222"
"FBgn0032483","FBgn0030278","CG15482","CG15200","PPI: Curagen two-hybrid",".9812",".414"
"FBgn0032483","FBgn0026147","CG15482","CG16833","PPI: Curagen two-hybrid",".4327",".417"
"FBgn0032483","FBgn0032763","CG15482","CG17568","PPI: Curagen two-hybrid","-.2255",".407"
"FBgn0032483","FBgn0032446","CG15482","CG5780","PPI: Curagen two-hybrid","-.0774",".404"
"FBgn0032483","FBgn0026207","CG15482","mbo","PPI: Curagen two-hybrid","-.1502",".401"
"FBgn0032483","FBgn0039713","CG15482","RpS8","PPI: Curagen two-hybrid","-.4127",".186"
"FBgn0032483","FBgn0015600","CG15482","toc","PPI: Curagen two-hybrid",".3383",".414"
"FBgn0032483","FBgn0030748","CG15482","Traf-like","PPI: Curagen two-hybrid","-.1919",".389"
"FBgn0032483","FBgn0037225","CG15482","TwdlG","PPI: Curagen two-hybrid","-.1387",".414"
"FBgn0039732","FBgn0029887","CG15525","CG3198","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".5436",".416"
"FBgn0039748","FBgn0036605","CG15529","CG13041","PPI: Curagen two-hybrid","-.0243",".42"
"FBgn0028943","FBgn0034502","CG15638","CG13871","PPI: Curagen two-hybrid",".9258",".461"
"FBgn0028943","FBgn0039376","CG15638","CG14354","PPI: Curagen two-hybrid",".9734",".476"
"FBgn0028943","FBgn0260862","CG15638","Vti1a","PPI: Curagen two-hybrid","-.2878",".33"
"FBgn0030665","FBgn0052226","CG15646","Pex23","PPI: Curagen two-hybrid",".3843",".424"
"FBgn0034563","FBgn0020496","CG15649","CtBP","PPI: Curagen two-hybrid","-.3264",".387"
"FBgn0034563","FBgn0001225","CG15649","Hsp26","PPI: Curagen two-hybrid","-.2219",".405"
"FBgn0034563","FBgn0036895","CG15649","ms(3)76Cc","PPI: Curagen two-hybrid",".0878",".417"
"FBgn0034120","FBgn0031785","CG15710","CG13991","PPI: Curagen two-hybrid",".9705",".438"
"FBgn0034904","FBgn0015904","CG15800","ara","PPI: Finley lab two-hybrid","-.2117",".308"
"FBgn0034904","FBgn0035397","CG15800","CG11486","PPI: Finley lab two-hybrid","-.3725",".415"
"FBgn0034904","FBgn0027572","CG15800","CG5009","PPI: Finley lab two-hybrid",".1832",".39"
"FBgn0034904","FBgn0262081","CG15800","Csk","PPI: Finley lab two-hybrid","-.1321",".398"
"FBgn0034904","FBgn0011586","CG15800","e(r)","PPI: Finley lab two-hybrid","-.2776",".397"
"FBgn0034904","FBgn0000546","CG15800","EcR","PPI: Finley lab two-hybrid","-.2594",".385"
"FBgn0034904","FBgn0000578","CG15800","ena","PPI: Finley lab two-hybrid","-.2777",".351"
"FBgn0034904","FBgn0033609","CG15800","Fbl6","PPI: Finley lab two-hybrid","-.282",".359"
"FBgn0034904","FBgn0027592","CG15800","MED15","PPI: Finley lab two-hybrid","-.1085",".362"
"FBgn0034904","FBgn0039348","CG15800","Npl4","PPI: Finley lab two-hybrid",".4683",".362"
"FBgn0034904","FBgn0035162","CG15800","Sf3b3","PPI: Finley lab two-hybrid","-.4355",".242"
"FBgn0034904","FBgn0033631","CG15800","Sod3","PPI: Finley lab two-hybrid","-.0298",".388"
"FBgn0034904","FBgn0263143","CG15800","vret","PPI: Finley lab two-hybrid","-.0189",".416"
"FBgn0030873","FBgn0036361","CG15814","CG10154","PPI: Finley lab two-hybrid","-.0824",".395"
"FBgn0030873","FBgn0046247","CG15814","CG5938","PPI: Finley lab two-hybrid","-.1769",".451"
"FBgn0035308","FBgn0030336","CG15822","CG1578","PPI: Curagen two-hybrid",".1993",".432"
"FBgn0033467","FBgn0039049","CG15863","CG6726","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.27",".289"
"FBgn0033467","FBgn0028436","CG15863","ECSIT","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2261",".38"
"FBgn0033467","FBgn0034842","CG15863","Prosbeta5R1","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1975",".229"
"FBgn0040743","FBgn0004863","CG15919","C15","PPI: Curagen two-hybrid","-.2388",".422"
"FBgn0040743","FBgn0030459","CG15919","CG12723","PPI: Curagen two-hybrid",".5012",".413"
"FBgn0040743","FBgn0033705","CG15919","CG13168","PPI: Curagen two-hybrid","-.0675",".446"
"FBgn0033446","FBgn0039830","CG1648","ATPsynC","PPI: Curagen two-hybrid",".3563",".379"
"FBgn0036028","FBgn0036194","CG16717","CG11652","PPI: Curagen two-hybrid","-.112",".368"
"FBgn0036028","FBgn0032051","CG16717","CG13097","PPI: Curagen two-hybrid",".1269",".322"
"FBgn0036028","FBgn0036479","CG16717","CG13458","PPI: Curagen two-hybrid","-.0297",".402"
"FBgn0036028","FBgn0030049","CG16717","Trf4-1","PPI: Curagen two-hybrid","-.1808",".405"
"FBgn0036029","FBgn0039038","CG16719","CG6688","PPI: Curagen two-hybrid",".0385",".443"
"FBgn0032322","FBgn0034566","CG16743","CG9313","PPI: Finley lab two-hybrid","-.1806",".378"
"FBgn0028544","FBgn0004055","CG16884","uzip","PPI: Curagen two-hybrid",".0915",".422"
"FBgn0032481","FBgn0039531","CG16972","CG5611","PPI: Curagen two-hybrid","-.1765",".355"
"FBgn0032481","FBgn0061492","CG16972","loj","PPI: Curagen two-hybrid","-.233",".42"
"FBgn0032481","FBgn0038129","CG16972","TBC1D5","PPI: Curagen two-hybrid","-.0224",".425"
"FBgn0040972","FBgn0250840","CG16978","CG12907","PPI: Curagen two-hybrid",".3961",".612"
"FBgn0036512","FBgn0037824","CG16979","CG14684","PPI: Finley lab two-hybrid",".9156",".407"
"FBgn0036512","FBgn0040079","CG16979","pkaap","PPI: Finley lab two-hybrid",".0312",".381"
"FBgn0032281","FBgn0039752","CG17107","CG15530","PPI: Curagen two-hybrid","-.1159",".393"
"FBgn0032281","FBgn0032603","CG17107","CG17928","PPI: Curagen two-hybrid",".1067",".412"
"FBgn0039942","FBgn0046294","CG17163","CG12699","PPI: Finley lab two-hybrid","-.2019",".338"
"FBgn0039941","FBgn0261262","CG17167","CG42613","PPI: Finley lab two-hybrid",".1723",".455"
"FBgn0031489","FBgn0035484","CG17224","CG11594","PPI: Finley lab two-hybrid",".2638",".411"
"FBgn0031489","FBgn0039543","CG17224","CG12428","PPI: Finley lab two-hybrid",".3255",".398"
"FBgn0031489","FBgn0035425","CG17224","CG17746","PPI: Finley lab two-hybrid",".0854",".323"
"FBgn0031489","FBgn0035878","CG17224","CG7182","PPI: Finley lab two-hybrid","-.4714",".399"
"FBgn0031489","FBgn0038190","CG17224","CG9926","PPI: Finley lab two-hybrid","-.1011",".348"
"FBgn0031489","FBgn0000422","CG17224","Ddc","PPI: Finley lab two-hybrid","-.0061",".401"
"FBgn0031489","FBgn0011244","CG17224","Hsp60B","PPI: Finley lab two-hybrid",".1536",".363"
"FBgn0031489","FBgn0022382","CG17224","Pka-R2","PPI: Finley lab two-hybrid","-.043",".347"
"FBgn0031489","FBgn0004595","CG17224","pros","PPI: Finley lab two-hybrid","-.1645",".389"
"FBgn0031489","FBgn0003748","CG17224","Treh","PPI: Finley lab two-hybrid","-.0469",".377"
