"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0035057","FBgn0039092","CG3880","CG16723","PPI: Curagen two-hybrid",".0509",".398"
"FBgn0034958","FBgn0037176","CG3907","CG14456","PPI: Curagen two-hybrid",".0548",".356"
"FBgn0034739","FBgn0036919","CG3927","Grasp65","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2453",".382"
"FBgn0032149","FBgn0033214","CG4036","CG1941","PPI: Finley lab two-hybrid|PPI: From other databases","-.2884",".449"
"FBgn0038011","FBgn0030743","CG4066","CG9921","PPI: Curagen two-hybrid",".2074",".412"
"FBgn0261611","FBgn0001230","CG42700","Hsp68","PPI: Curagen two-hybrid",".2662",".43"
"FBgn0261611","FBgn0011715","CG42700","Snr1","PPI: Curagen two-hybrid","-.3904",".324"
"FBgn0261931","FBgn0030665","CG42797","CG15646","PPI: Curagen two-hybrid",".359",".386"
"FBgn0038783","FBgn0036274","CG4367","CG4328","PPI: Curagen two-hybrid","-.1799",".386"
"FBgn0038783","FBgn0033392","CG4367","CG8027","PPI: Curagen two-hybrid","-.2869",".367"
"FBgn0038783","FBgn0265416","CG4367","Neto","PPI: Curagen two-hybrid","-.1141",".396"
"FBgn0038783","FBgn0014020","CG4367","Rho1","PPI: Curagen two-hybrid","-",".348"
"FBgn0038783","FBgn0020370","CG4367","TppII","PPI: Curagen two-hybrid","-.0265",".428"
"FBgn0263997","FBgn0004907","CG43740","14-3-3zeta","PPI: Curagen two-hybrid",".063",".317"
"FBgn0263997","FBgn0261244","CG43740","inaE","PPI: Curagen two-hybrid",".1267",".301"
"FBgn0263997","FBgn0036895","CG43740","ms(3)76Cc","PPI: Curagen two-hybrid",".438",".438"
"FBgn0264339","FBgn0002306","CG43795","sas","PPI: Curagen two-hybrid","-",".439"
"FBgn0031296","FBgn0032946","CG4415","nrv3","PPI: Curagen two-hybrid","-.194",".27"
"FBgn0267689","FBgn0051674","CG46025","CG31674","PPI: Curagen two-hybrid",".0447",".391"
"FBgn0030429","FBgn0036698","CG4661","CG7724","PPI: Curagen two-hybrid","-.1827",".267"
"FBgn0039013","FBgn0034739","CG4813","CG3927","PPI: Curagen two-hybrid","-.2872",".412"
"FBgn0034230","FBgn0035550","CG4853","CG11349","PPI: Curagen two-hybrid","-.128",".383"
"FBgn0034230","FBgn0035761","CG4853","RhoGEF4","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1836",".424"
"FBgn0037999","FBgn0026403","CG4860","Ndg","PPI: Curagen two-hybrid",".0073",".377"
"FBgn0031318","FBgn0039434","CG4887","TwdlM","PPI: Curagen two-hybrid","-.2803",".249"
"FBgn0031319","FBgn0031423","CG4896","CG3557","PPI: Curagen two-hybrid",".4598",".263"
"FBgn0031322","FBgn0278604","CG5001","dmt","PPI: Curagen two-hybrid","-.448",".339"
"FBgn0032637","FBgn0039434","CG5050","TwdlM","PPI: Curagen two-hybrid","-.2026",".399"
"FBgn0031904","FBgn0035768","CG5149","CG14834","PPI: Curagen two-hybrid",".093",".39"
"FBgn0035952","FBgn0030665","CG5280","CG15646","PPI: Curagen two-hybrid","-.1528",".43"
"FBgn0037773","FBgn0028500","CG5359","Rich","PPI: Curagen two-hybrid",".4869",".416"
"FBgn0031331","FBgn0034512","CG5440","CG18067","PPI: Curagen two-hybrid",".2453",".422"
"FBgn0031331","FBgn0031285","CG5440","CG3662","PPI: Curagen two-hybrid",".3532",".393"
"FBgn0030838","FBgn0031082","CG5445","CG17003","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0598",".405"
"FBgn0039500","FBgn0040236","CG5984","c11.1","PPI: Curagen two-hybrid","-.3193",".359"
"FBgn0032453","FBgn0264845","CG6180","Tep5","PPI: Finley lab two-hybrid","-.2156",".343"
"FBgn0032632","FBgn0030301","CG6380","HP5","PPI: Curagen two-hybrid","-.3233",".423"
"FBgn0035911","FBgn0038730","CG6638","CG6300","PPI: Finley lab two-hybrid","-.0248",".345"
"FBgn0036058","FBgn0036908","CG6707","TORIP","PPI: Curagen two-hybrid",".1232",".382"
"FBgn0036056","FBgn0001139","CG6709","gro","PPI: Curagen two-hybrid","-.32",".365"
"FBgn0035901","FBgn0031331","CG6745","CG5440","PPI: Curagen two-hybrid","-.1841",".358"
"FBgn0030876","FBgn0040309","CG6762","Jafrac1","PPI: Curagen two-hybrid","-.2828",".319"
"FBgn0036827","FBgn0025626","CG6843","CG4281","PPI: Curagen two-hybrid",".8311",".433"
"FBgn0030895","FBgn0037184","CG7135","CG14450","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1001",".435"
"FBgn0037099","FBgn0036717","CG7173","CG13731","PPI: Curagen two-hybrid","-.1012",".445"
"FBgn0037099","FBgn0038536","CG7173","CG7655","PPI: Curagen two-hybrid",".1427",".407"
"FBgn0037099","FBgn0036381","CG7173","CG8745","PPI: Curagen two-hybrid",".2167",".403"
"FBgn0037099","FBgn0001105","CG7173","Gbeta13F","PPI: Curagen two-hybrid",".2661",".343"
"FBgn0037099","FBgn0263390","CG7173","Nha2","PPI: Curagen two-hybrid","-.1232",".406"
"FBgn0037099","FBgn0259834","CG7173","out","PPI: Curagen two-hybrid","-.2094",".363"
"FBgn0037099","FBgn0250838","CG7173","roh","PPI: Curagen two-hybrid","-.1078",".524"
"FBgn0037099","FBgn0020249","CG7173","stck","PPI: Curagen two-hybrid","-.0253",".385"
"FBgn0037099","FBgn0036733","CG7173","U4-U6-60K","PPI: Curagen two-hybrid",".0098",".265"
"FBgn0031945","FBgn0052736","CG7191","CG32736","PPI: Curagen two-hybrid","-.137",".455"
"FBgn0037086","FBgn0002781","CG7202","mod(mdg4)","PPI: Curagen two-hybrid","-.4003",".376"
"FBgn0037086","FBgn0029785","CG7202","RpL35","PPI: Curagen two-hybrid","-",".203"
"FBgn0037086","FBgn0039857","CG7202","RpL6","PPI: Curagen two-hybrid","-.4025",".171"
"FBgn0037086","FBgn0265262","CG7202","Vha68-1","PPI: Curagen two-hybrid",".2599",".256"
"FBgn0036214","FBgn0030665","CG7264","CG15646","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1578",".412"
"FBgn0038546","FBgn0261786","CG7379","mi","PPI: Curagen two-hybrid",".8412",".341"
"FBgn0038644","FBgn0086687","CG7710","Desat1","PPI: Finley lab two-hybrid",".1251",".276"
"FBgn0034105","FBgn0051813","CG7755","CG31813","PPI: Curagen two-hybrid","-.1463",".352"
"FBgn0034105","FBgn0014857","CG7755","His3.3A","PPI: Curagen two-hybrid","-.2188",".222"
"FBgn0034105","FBgn0086472","CG7755","RpS25","PPI: Curagen two-hybrid","-.5847",".252"
"FBgn0040503","FBgn0039434","CG7763","TwdlM","PPI: Curagen two-hybrid","-.156",".407"
"FBgn0034096","FBgn0030507","CG7786","CG11164","PPI: Curagen two-hybrid",".0695",".387"
"FBgn0034096","FBgn0037449","CG7786","CG15185","PPI: Curagen two-hybrid","-.3099",".424"
"FBgn0034096","FBgn0033702","CG7786","CG8854","PPI: Curagen two-hybrid",".4455",".398"
"FBgn0034096","FBgn0032507","CG7786","CG9377","PPI: Curagen two-hybrid","-.183",".427"
"FBgn0034096","FBgn0033302","CG7786","Cyp6a14","PPI: Curagen two-hybrid",".105",".19"
"FBgn0034096","FBgn0033902","CG7786","eIF3m","PPI: Curagen two-hybrid","-.0419",".393"
"FBgn0034096","FBgn0039302","CG7786","Nup358","PPI: Curagen two-hybrid","-.217",".312"
"FBgn0034096","FBgn0013720","CG7786","pck","PPI: Curagen two-hybrid",".4758",".578"
"FBgn0034096","FBgn0262057","CG7786","Spn77Ba","PPI: Curagen two-hybrid","-.2051",".411"
"FBgn0035707","FBgn0039434","CG8368","TwdlM","PPI: Curagen two-hybrid","-.2623",".393"
"FBgn0034073","FBgn0025626","CG8414","CG4281","PPI: Curagen two-hybrid",".6873",".443"
"FBgn0037744","FBgn0030805","CG8417","wus","PPI: Curagen two-hybrid","-.3297",".421"
"FBgn0037754","FBgn0001122","CG8500","Galphao","PPI: Finley lab two-hybrid|PPI: From other databases",".6439",".402"
"FBgn0037754","FBgn0039532","CG8500","Mtl","PPI: Finley lab two-hybrid|PPI: From other databases","-.1503",".411"
"FBgn0037754","FBgn0086904","CG8500","Nacalpha","PPI: Curagen two-hybrid","-.1275",".306"
"FBgn0037754","FBgn0029137","CG8500","Patsas","PPI: Finley lab two-hybrid",".7598",".474"
"FBgn0030837","FBgn0033942","CG8661","Cpr51A","PPI: Finley lab two-hybrid","-.158",".392"
"FBgn0033287","FBgn0033934","CG8701","CG17385","PPI: Curagen two-hybrid","-.3232",".376"
"FBgn0025833","FBgn0030882","CG8910","GSS","PPI: Curagen two-hybrid","-.1308",".417"
"FBgn0028920","FBgn0028572","CG8997","qtc","PPI: Curagen two-hybrid","-.0664",".415"
"FBgn0031746","FBgn0036532","CG9029","CG13445","PPI: Finley lab two-hybrid","-.0856",".378"
"FBgn0031746","FBgn0033942","CG9029","Cpr51A","PPI: Finley lab two-hybrid","-.1109",".379"
"FBgn0036394","FBgn0031453","CG9040","Bacc","PPI: Curagen two-hybrid","-.2256",".416"
"FBgn0036394","FBgn0086694","CG9040","Bre1","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1052",".293"
"FBgn0036394","FBgn0033971","CG9040","CG10209","PPI: Curagen two-hybrid|PPI: From other databases","-.2203",".413"
"FBgn0036394","FBgn0261397","CG9040","didum","PPI: Curagen two-hybrid",".0811",".349"
"FBgn0036394","FBgn0015288","CG9040","RpL22","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0302",".25"
"FBgn0036394","FBgn0265045","CG9040","Strn-Mlck","PPI: Curagen two-hybrid","-.1071",".41"
"FBgn0036394","FBgn0021795","CG9040","Tapdelta","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2056",".34"
"FBgn0036394","FBgn0037848","CG9040","Tsp86D","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".03",".414"
"FBgn0035077","FBgn0039795","CG9083","Spn100A","PPI: Curagen two-hybrid",".0623",".371"
"FBgn0030622","FBgn0030030","CG9101","CG1636","PPI: Curagen two-hybrid",".0504",".366"
"FBgn0035193","FBgn0030244","CG9192","CG2157","PPI: Curagen two-hybrid","-.0076",".421"
"FBgn0036890","FBgn0039434","CG9368","TwdlM","PPI: Curagen two-hybrid",".2567",".418"
"FBgn0038213","FBgn0030292","CG9624","CG11752","PPI: Finley lab two-hybrid|PPI: From other databases",".0264",".35"
"FBgn0037635","FBgn0031285","CG9837","CG3662","PPI: Curagen two-hybrid","-.1022",".417"
"FBgn0037635","FBgn0000578","CG9837","ena","PPI: Curagen two-hybrid","-.1631",".352"
"FBgn0034821","FBgn0034330","CG9876","CG18107","PPI: Curagen two-hybrid","-.1727",".37"
"FBgn0034821","FBgn0029990","CG9876","CG2233","PPI: Curagen two-hybrid","-.3384",".428"
"FBgn0034821","FBgn0038373","CG9876","CG4546","PPI: Curagen two-hybrid","-.0493",".439"
"FBgn0034821","FBgn0011640","CG9876","lark","PPI: Curagen two-hybrid",".0622",".404"
"FBgn0034821","FBgn0004177","CG9876","mts","PPI: Curagen two-hybrid",".0621",".326"
"FBgn0031451","FBgn0028468","CG9961","rtet","PPI: Curagen two-hybrid","-.3399",".416"
"FBgn0039589","FBgn0038455","CG9986","CG14907","PPI: Curagen two-hybrid",".083",".54"
"FBgn0039589","FBgn0034739","CG9986","CG3927","PPI: Curagen two-hybrid","-.1115",".516"
"FBgn0039589","FBgn0040773","CG9986","COX7C","PPI: Curagen two-hybrid","-.3303",".404"
"FBgn0039589","FBgn0016031","CG9986","lama","PPI: Curagen two-hybrid",".2321",".502"
"FBgn0015371","FBgn0037074","chn","CG7324","PPI: Curagen two-hybrid",".3394",".418"
"FBgn0000259","FBgn0025626","CkIIbeta","CG4281","PPI: Curagen two-hybrid",".1221",".334"
"FBgn0015621","FBgn0030882","Clp","GSS","PPI: Curagen two-hybrid","-.1457",".383"
"FBgn0013765","FBgn0030314","cnn","CG11696","PPI: Curagen two-hybrid",".7053",".399"
"FBgn0267967","FBgn0050183","corolla","CG30183","PPI: Curagen two-hybrid",".4458",".474"
"FBgn0000356","FBgn0036895","Cp16","ms(3)76Cc","PPI: Curagen two-hybrid","-.1204",".445"
"FBgn0011570","FBgn0000356","cpb","Cp16","PPI: Curagen two-hybrid",".0236",".344"
"FBgn0261714","FBgn0031331","Cpn","CG5440","PPI: Curagen two-hybrid",".1532",".447"
"FBgn0031467","FBgn0036532","Cpr23B","CG13445","PPI: Finley lab two-hybrid",".329",".418"
"FBgn0028871","FBgn0031423","Cpr35B","CG3557","PPI: Curagen two-hybrid","-.3094",".425"
"FBgn0033597","FBgn0039644","Cpr47Ea","CG11897","PPI: Curagen two-hybrid","-.1043",".365"
"FBgn0033600","FBgn0036532","Cpr47Ec","CG13445","PPI: Finley lab two-hybrid",".899",".415"
"FBgn0033942","FBgn0037655","Cpr51A","Kcmf1","PPI: Curagen two-hybrid","-.0343",".406"
"FBgn0036680","FBgn0028703","Cpr73D","Nhe3","PPI: Curagen two-hybrid",".0176",".366"
"FBgn0036878","FBgn0031423","Cpr76Ba","CG3557","PPI: Curagen two-hybrid","-.167",".428"
"FBgn0037493","FBgn0028537","CR10032","CG31775","PPI: Curagen two-hybrid","-",".402"
"FBgn0027053","FBgn0039668","CSN5","Trc8","PPI: Flybase Curated PPI|PPI: From other databases",".1069",".298"
"FBgn0027841","FBgn0030244","CstF64","CG2157","PPI: Curagen two-hybrid","-.2696",".393"
"FBgn0000382","FBgn0037541","csw","CG2747","PPI: Curagen two-hybrid",".2588",".346"
"FBgn0011760","FBgn0259791","ctp","bora","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".6995",".361"
"FBgn0011760","FBgn0031434","ctp","insv","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: From other databases",".7826",".24"
"FBgn0062413","FBgn0005386","Ctr1A","ash1","PPI: Curagen two-hybrid","-.1072",".468"
"FBgn0062413","FBgn0031453","Ctr1A","Bacc","PPI: Curagen two-hybrid","-.1922",".344"
"FBgn0062413","FBgn0262601","Ctr1A","SmB","PPI: Curagen two-hybrid","-.2009",".232"
"FBgn0086901","FBgn0033287","cv-c","CG8701","PPI: Curagen two-hybrid",".2714",".461"
"FBgn0086901","FBgn0250838","cv-c","roh","PPI: Curagen two-hybrid","-.3097",".424"
"FBgn0004597","FBgn0262524","CycC","ver","PPI: Curagen two-hybrid",".3645",".531"
"FBgn0010382","FBgn0030665","CycE","CG15646","PPI: Curagen two-hybrid",".5597",".382"
"FBgn0010382","FBgn0261786","CycE","mi","PPI: Curagen two-hybrid|PPI: From other databases",".9022",".436"
"FBgn0038037","FBgn0037035","Cyp9f2","CG10589","PPI: Curagen two-hybrid",".0451",".2"
"FBgn0022935","FBgn0033287","D19A","CG8701","PPI: Curagen two-hybrid","-.2526",".395"
"FBgn0010622","FBgn0036438","DCTN3-p24","CG13477","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.4048",".419"
"FBgn0259099","FBgn0024995","DCX-EMAP","CG2680","PPI: Hybrigenics two-hybrid",".0622",".397"
"FBgn0026085","FBgn0039307","dgt4","CR13656","PPI: Curagen two-hybrid","-.0553",".41"
"FBgn0000459","FBgn0031920","disco","CG6441","PPI: Curagen two-hybrid","-.2478",".41"
"FBgn0024432","FBgn0034974","Dlc90F","CG16786","PPI: Curagen two-hybrid",".0094",".365"
"FBgn0260632","FBgn0031423","dl","CG3557","PPI: Curagen two-hybrid","-",".401"
"FBgn0000477","FBgn0040238","DNaseII","Best1","PPI: Curagen two-hybrid","-.1644",".409"
"FBgn0015929","FBgn0261976","dpa","Psf2","PPI: Flybase Curated PPI",".4487",".301"
"FBgn0038282","FBgn0051191","dpr9","CG31191","PPI: Curagen two-hybrid",".7486",".419"
"FBgn0020304","FBgn0040352","drongo","CG14416","PPI: Curagen two-hybrid","-.2383",".388"
"FBgn0020304","FBgn0036397","drongo","Nprl3","PPI: Curagen two-hybrid","-.1159",".363"
"FBgn0000504","FBgn0004175","dsx","Mst84Dd","PPI: Curagen two-hybrid|PPI: From other databases",".928",".398"
"FBgn0260003","FBgn0039702","Dys","Vps16B","PPI: Curagen two-hybrid",".0331",".392"
"FBgn0002732","FBgn0260934","E(spl)malpha-BFM","par-1","PPI: Finley lab two-hybrid","-.0737",".344"
"FBgn0002732","FBgn0031957","E(spl)malpha-BFM","TwdlE","PPI: Finley lab two-hybrid","-.0774",".396"
"FBgn0024371","FBgn0032111","E2f2","CG13110","PPI: Curagen two-hybrid","-.0654",".352"
"FBgn0024371","FBgn0029919","E2f2","CG14432","PPI: Finley lab two-hybrid","0",".39"
"FBgn0004591","FBgn0036532","Eig71Ed","CG13445","PPI: Finley lab two-hybrid","-.056",".453"
"FBgn0010435","FBgn0031391","emp","CG11723","PPI: Curagen two-hybrid","-.3922",".286"
"FBgn0010435","FBgn0039350","emp","jigr1","PPI: Curagen two-hybrid","-.343",".284"
"FBgn0010435","FBgn0010342","emp","Map60","PPI: Curagen two-hybrid","-.3776",".246"
"FBgn0085421","FBgn0039434","Epac","TwdlM","PPI: Curagen two-hybrid",".1908",".499"
"FBgn0001981","FBgn0031920","esg","CG6441","PPI: Curagen two-hybrid","-.1003",".407"
"FBgn0004510","FBgn0033887","Ets97D","St4","PPI: Curagen two-hybrid",".3905",".371"
"FBgn0005427","FBgn0040941","ewg","CG15308","PPI: Curagen two-hybrid","-.2131",".38"
"FBgn0266667","FBgn0033692","Exo70","wash","PPI: Finley lab two-hybrid|PPI: Hybrigenics two-hybrid",".052",".421"
"FBgn0037781","FBgn0052206","Fancl","CG32206","PPI: Curagen two-hybrid",".071",".45"
"FBgn0034542","FBgn0037842","Fem-1","CG6567","PPI: Curagen two-hybrid","-.1274",".417"
"FBgn0034435","FBgn0039434","fest","TwdlM","PPI: Curagen two-hybrid","-.1774",".396"
"FBgn0013954","FBgn0035997","FK506-bp2","phol","PPI: Flybase Curated PPI",".4603",".336"
"FBgn0000711","FBgn0032870","flw","CG2608","PPI: Curagen two-hybrid",".1648",".395"
"FBgn0032773","FBgn0036532","fon","CG13445","PPI: Finley lab two-hybrid",".4659",".36"
"FBgn0032773","FBgn0034321","fon","CG14502","PPI: Finley lab two-hybrid","-.2338",".347"
"FBgn0000810","FBgn0030244","fs(1)K10","CG2157","PPI: Curagen two-hybrid","-.2001",".442"
"FBgn0001079","FBgn0031306","fu","CG4577","PPI: Hybrigenics two-hybrid","-.1568",".393"
"FBgn0001122","FBgn0037635","Galphao","CG9837","PPI: Curagen two-hybrid","-.0635",".376"
"FBgn0036428","FBgn0037074","Gbs-70E","CG7324","PPI: Curagen two-hybrid",".2941",".424"
"FBgn0019809","FBgn0052280","gcm2","CG32280","PPI: Curagen two-hybrid","-.2241",".36"
"FBgn0015946","FBgn0053013","grim","CR33013","PPI: Hybrigenics two-hybrid","-.1807",".361"
"FBgn0001170","FBgn0037680","H2.0","pasi2","PPI: Curagen two-hybrid",".824",".396"
"FBgn0027788","FBgn0039434","Hey","TwdlM","PPI: Curagen two-hybrid","-.0364",".406"
"FBgn0030301","FBgn0003607","HP5","Su(var)205","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: DPiM coAP complex",".6431",".418"
"FBgn0031613","FBgn0030301","HP6","HP5","PPI: Curagen two-hybrid|PPI: From other databases","-.289",".411"
"FBgn0261456","FBgn0036502","hpo","CG7841","PPI: Curagen two-hybrid","-.2987",".403"
"FBgn0031450","FBgn0031233","Hrs","Tbc1d15-17","PPI: Hybrigenics two-hybrid",".3564",".434"
"FBgn0011244","FBgn0032247","Hsp60B","CG5188","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1174",".335"
"FBgn0011244","FBgn0032924","Hsp60B","Nbr","PPI: Curagen two-hybrid","-.1742",".341"
"FBgn0025821","FBgn0051457","I-t","CG31457","PPI: Curagen two-hybrid","-.2833",".238"
"FBgn0025821","FBgn0004103","I-t","Pp1-87B","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: From other databases","-.4609",".157"
"FBgn0001263","FBgn0037616","inaD","CG8136","PPI: Curagen two-hybrid",".4951",".41"
"FBgn0086359","FBgn0029662","Invadolysin","CG12206","PPI: Curagen two-hybrid",".1095",".51"
"FBgn0086359","FBgn0015298","Invadolysin","Srp19","PPI: Curagen two-hybrid","-.2027",".407"
"FBgn0028371","FBgn0029662","jbug","CG12206","PPI: Curagen two-hybrid",".3226",".412"
"FBgn0035887","FBgn0016031","Jon66Cii","lama","PPI: Curagen two-hybrid","-.0554",".354"
"FBgn0027338","FBgn0030665","Kap-alpha3","CG15646","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".445",".339"
"FBgn0010504","FBgn0037616","kermit","CG8136","PPI: Curagen two-hybrid",".6306",".407"
"FBgn0010504","FBgn0278604","kermit","dmt","PPI: Curagen two-hybrid","-.1328",".421"
"FBgn0010235","FBgn0040524","Klc","CG11052","PPI: Finley lab two-hybrid","-.1125",".371"
"FBgn0010235","FBgn0039307","Klc","CR13656","PPI: Finley lab two-hybrid","-.2287",".396"
"FBgn0034824","FBgn0039049","Klp59C","CG6726","PPI: Curagen two-hybrid",".1178",".336"
"FBgn0086447","FBgn0039629","l(2)37Cg","CG11842","PPI: Curagen two-hybrid","-.2048",".401"
"FBgn0022029","FBgn0266666","l(2)k01209","Sem1","PPI: Curagen two-hybrid","-.0387",".495"
"FBgn0002174","FBgn0032149","l(2)tid","CG4036","PPI: Curagen two-hybrid","-.2983",".337"
"FBgn0016031","FBgn0038639","lama","CG7705","PPI: Curagen two-hybrid","-.1405",".442"
"FBgn0033984","FBgn0029990","Lap1","CG2233","PPI: Curagen two-hybrid","-.1848",".336"
"FBgn0040097","FBgn0014029","lectin-30A","Sep2","PPI: Curagen two-hybrid","-.0427",".462"
"FBgn0026411","FBgn0030314","Lim1","CG11696","PPI: Curagen two-hybrid","-.2087",".435"
"FBgn0283712","FBgn0003719","LIMK1","tld","PPI: Curagen two-hybrid",".1965",".388"
"FBgn0019686","FBgn0261976","lok","Psf2","PPI: Flybase Curated PPI",".3949",".339"
"FBgn0035640","FBgn0052000","mad2","CG32000","PPI: Curagen two-hybrid",".1261",".317"
"FBgn0002643","FBgn0267001","mam","Ten-a","PPI: Hybrigenics two-hybrid",".6269",".398"
"FBgn0025743","FBgn0039601","mbt","CG1523","PPI: Curagen two-hybrid",".531",".446"
"FBgn0014861","FBgn0261976","Mcm2","Psf2","PPI: Flybase Curated PPI",".4598",".323"
"FBgn0017577","FBgn0261976","Mcm5","Psf2","PPI: Flybase Curated PPI",".4639",".295"
"FBgn0025815","FBgn0261976","Mcm6","Psf2","PPI: Flybase Curated PPI",".438",".275"
"FBgn0020633","FBgn0261976","Mcm7","Psf2","PPI: Flybase Curated PPI",".4211",".317"
"FBgn0039337","FBgn0039710","MED28","dgt1","PPI: Curagen two-hybrid",".6082",".394"
"FBgn0086384","FBgn0031920","Mer","CG6441","PPI: Curagen two-hybrid","-.2966",".627"
"FBgn0030452","FBgn0013799","MFS10","Deaf1","PPI: Curagen two-hybrid",".285",".228"
"FBgn0033712","FBgn0036286","mIF3","CG10616","PPI: Finley lab two-hybrid","-.0714",".409"
"FBgn0033712","FBgn0036437","mIF3","CG5048","PPI: Finley lab two-hybrid","-.1231",".37"
"FBgn0259110","FBgn0039434","mmd","TwdlM","PPI: Curagen two-hybrid",".447",".429"
"FBgn0011661","FBgn0032856","Moe","CG16798","PPI: Hybrigenics two-hybrid",".2465",".354"
"FBgn0263863","FBgn0037842","mRpL45","CG6567","PPI: Curagen two-hybrid",".2049",".451"
"FBgn0034986","FBgn0033887","mRpS17","St4","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0884",".42"
"FBgn0027949","FBgn0029990","msb1l","CG2233","PPI: Curagen two-hybrid","-.3527",".415"
"FBgn0011666","FBgn0029990","msi","CG2233","PPI: Curagen two-hybrid","-.2329",".379"
"FBgn0034215","FBgn0034824","Mtap","Klp59C","PPI: Curagen two-hybrid","-.3215",".384"
"FBgn0002901","FBgn0037215","mus304","beta-Man","PPI: Curagen two-hybrid","-.0438",".385"
"FBgn0002901","FBgn0039629","mus304","CG11842","PPI: Curagen two-hybrid","-.0784",".423"
"FBgn0002901","FBgn0014029","mus304","Sep2","PPI: Curagen two-hybrid",".1385",".388"
"FBgn0264272","FBgn0030030","mwh","CG1636","PPI: Curagen two-hybrid",".028",".383"
"FBgn0263705","FBgn0037842","Myo10A","CG6567","PPI: Curagen two-hybrid","-.1144",".368"
"FBgn0032924","FBgn0035495","Nbr","CG14989","PPI: Curagen two-hybrid","-.2626",".426"
"FBgn0029970","FBgn0036480","Nek2","Cep135","PPI: Flybase Curated PPI",".6081",".388"
"FBgn0024542","FBgn0039434","Neos","TwdlM","PPI: Curagen two-hybrid","-.2139",".387"
"FBgn0265416","FBgn0031490","Neto","CG17264","PPI: Curagen two-hybrid","-.0847",".387"
"FBgn0265416","FBgn0030851","Neto","CG8326","PPI: Curagen two-hybrid","-.2202",".425"
"FBgn0016919","FBgn0031331","nompB","CG5440","PPI: Curagen two-hybrid",".3817",".497"
"FBgn0036298","FBgn0250788","nst","beta-Spec","PPI: Curagen two-hybrid",".2866",".443"
"FBgn0036298","FBgn0001942","nst","eIF4A","PPI: Curagen two-hybrid",".419",".242"
"FBgn0033737","FBgn0031920","Nup54","CG6441","PPI: Curagen two-hybrid",".2512",".354"
"FBgn0024846","FBgn0003511","p38b","Sry-beta","PPI: Curagen two-hybrid","-.1153",".347"
"FBgn0039044","FBgn0030882","p53","GSS","PPI: Finley lab two-hybrid",".0141",".401"
"FBgn0265297","FBgn0031920","pAbp","CG6441","PPI: Curagen two-hybrid","-.3589",".198"
"FBgn0025809","FBgn0030542","Paf-AHalpha","CG12481","PPI: Finley lab two-hybrid","-.0574",".348"
"FBgn0267698","FBgn0023550","Pak","FarO","PPI: Finley lab two-hybrid","-.3908",".306"
"FBgn0037680","FBgn0262125","pasi2","Sec23","PPI: Curagen two-hybrid",".4106",".345"
"FBgn0029878","FBgn0030027","Pat1","CG1632","PPI: Curagen two-hybrid",".0217",".358"
"FBgn0259171","FBgn0030301","Pde9","HP5","PPI: Curagen two-hybrid","-.1669",".416"
"FBgn0032407","FBgn0029765","Pex19","CG16756","PPI: Curagen two-hybrid","-.1027",".407"
"FBgn0032407","FBgn0034145","Pex19","CG5065","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2062",".374"
"FBgn0027558","FBgn0031306","pgant3","CG4577","PPI: Curagen two-hybrid","-.2307",".424"
"FBgn0283509","FBgn0037035","Phm","CG10589","PPI: Curagen two-hybrid",".7405",".414"
"FBgn0003093","FBgn0031331","Pkc98E","CG5440","PPI: Curagen two-hybrid",".0197",".356"
"FBgn0005626","FBgn0263490","ple","mld","PPI: Curagen two-hybrid",".068",".467"
"FBgn0025574","FBgn0037680","Pli","pasi2","PPI: Curagen two-hybrid",".2997",".427"
"FBgn0013726","FBgn0014029","pnut","Sep2","PPI: Flybase Curated PPI|PPI: DPiM coAP complex|PPI: From other databases",".692",".569"
"FBgn0003124","FBgn0039601","polo","CG1523","PPI: Hybrigenics two-hybrid",".6003",".36"
"FBgn0003124","FBgn0278604","polo","dmt","PPI: Hybrigenics two-hybrid",".8091",".381"
"FBgn0004103","FBgn0030301","Pp1-87B","HP5","PPI: Curagen two-hybrid",".3389",".304"
"FBgn0032059","FBgn0037099","PrBP","CG7173","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1232",".403"
"FBgn0028573","FBgn0037074","prc","CG7324","PPI: Curagen two-hybrid","-.3009",".386"
