"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0042712","FBgn0032175","HBS1","CG13131","PPI: Curagen two-hybrid",".4505",".423"
"FBgn0042712","FBgn0032083","HBS1","CG9541","PPI: Curagen two-hybrid",".0585",".449"
"FBgn0010113","FBgn0264443","hdc","CG43861","PPI: Curagen two-hybrid","-.0797",".415"
"FBgn0003997","FBgn0014455","hid","Ahcy","PPI: Curagen two-hybrid","-.1475",".346"
"FBgn0003997","FBgn0034073","hid","CG8414","PPI: Curagen two-hybrid","-.0025",".416"
"FBgn0003997","FBgn0260635","hid","Diap1","PPI: Flybase Curated PPI|PPI: From other databases","-.0627",".524"
"FBgn0264005","FBgn0053002","Hmx","mRpL27","PPI: Curagen two-hybrid",".3456",".369"
"FBgn0025777","FBgn0033602","homer","Cpr47Ee","PPI: Curagen two-hybrid",".0511",".406"
"FBgn0261456","FBgn0010549","hpo","l(2)03659","PPI: Curagen two-hybrid","-.2173",".36"
"FBgn0011244","FBgn0024887","Hsp60B","kin17","PPI: Curagen two-hybrid",".0251",".336"
"FBgn0033968","FBgn0001149","hui","GstD1","PPI: Curagen two-hybrid",".4076",".325"
"FBgn0264542","FBgn0029880","hwt","CG14443","PPI: Curagen two-hybrid","-.0484",".427"
"FBgn0264542","FBgn0000259","hwt","CkIIbeta","PPI: Curagen two-hybrid","-.2432",".327"
"FBgn0264542","FBgn0066084","hwt","RpL41","PPI: Curagen two-hybrid","-.2011",".42"
"FBgn0044046","FBgn0030507","Ilp7","CG11164","PPI: Curagen two-hybrid","-.0992",".541"
"FBgn0044046","FBgn0029176","Ilp7","eEF1gamma","PPI: Curagen two-hybrid","-.3547",".266"
"FBgn0283680","FBgn0032269","IP3K2","w-cup","PPI: Curagen two-hybrid","-.0174",".412"
"FBgn0024958","FBgn0034552","Irp-1A","CG17999","PPI: Curagen two-hybrid","-.1106",".377"
"FBgn0001291","FBgn0032197","Jra","CG5694","PPI: Curagen two-hybrid",".0473",".319"
"FBgn0001301","FBgn0036389","kel","ssp2","PPI: Curagen two-hybrid",".1603",".447"
"FBgn0034098","FBgn0035077","krimp","CG9083","PPI: Curagen two-hybrid","-.2531",".403"
"FBgn0034098","FBgn0027066","krimp","Eb1","PPI: Curagen two-hybrid",".088",".458"
"FBgn0034098","FBgn0030502","krimp","tth","PPI: Curagen two-hybrid",".3367",".426"
"FBgn0027330","FBgn0264443","l(1)G0020","CG43861","PPI: Curagen two-hybrid","-.189",".314"
"FBgn0002283","FBgn0036814","l(3)73Ah","CG14073","PPI: Curagen two-hybrid",".5186",".395"
"FBgn0002283","FBgn0004860","l(3)73Ah","ph-d","PPI: Curagen two-hybrid",".4667",".422"
"FBgn0002283","FBgn0004861","l(3)73Ah","ph-p","PPI: Curagen two-hybrid",".2314",".561"
"FBgn0260655","FBgn0015621","l(3)76BDm","Clp","PPI: Curagen two-hybrid",".4251",".346"
"FBgn0260655","FBgn0051158","l(3)76BDm","Efa6","PPI: Curagen two-hybrid",".3877",".418"
"FBgn0260655","FBgn0036258","l(3)76BDm","eIF3l","PPI: Curagen two-hybrid",".5696",".373"
"FBgn0260655","FBgn0001206","l(3)76BDm","Hmr","PPI: Curagen two-hybrid",".0258",".366"
"FBgn0260655","FBgn0002526","l(3)76BDm","LanA","PPI: Curagen two-hybrid","-.0932",".396"
"FBgn0260655","FBgn0031091","l(3)76BDm","Phf7","PPI: Curagen two-hybrid",".2628",".424"
"FBgn0260655","FBgn0259214","l(3)76BDm","PMCA","PPI: Curagen two-hybrid","-.1612",".427"
"FBgn0260655","FBgn0263392","l(3)76BDm","Tet","PPI: Curagen two-hybrid",".043",".427"
"FBgn0008651","FBgn0032175","lbl","CG13131","PPI: Curagen two-hybrid","-.1223",".433"
"FBgn0020645","FBgn0085256","Lcp65Aa","CG34227","PPI: Finley lab two-hybrid",".1471",".394"
"FBgn0020645","FBgn0039380","Lcp65Aa","CG5890","PPI: Finley lab two-hybrid",".2704",".372"
"FBgn0020645","FBgn0034021","Lcp65Aa","CG8180","PPI: Finley lab two-hybrid","-.1664",".358"
"FBgn0026411","FBgn0030008","Lim1","CG2129","PPI: Curagen two-hybrid","-.2734",".403"
"FBgn0029800","FBgn0034430","lin-52","mip40","PPI: Flybase Curated PPI",".696",".198"
"FBgn0025687","FBgn0033602","LKRSDH","Cpr47Ee","PPI: Curagen two-hybrid","-.2623",".369"
"FBgn0032515","FBgn0039592","loqs","CG14062","PPI: Curagen two-hybrid","-.0735",".409"
"FBgn0066101","FBgn0029596","LpR1","CG14054","PPI: Curagen two-hybrid",".3123",".408"
"FBgn0066101","FBgn0032083","LpR1","CG9541","PPI: Curagen two-hybrid",".2898",".571"
"FBgn0032493","FBgn0032821","Mabi","CdGAPr","PPI: Curagen two-hybrid",".1897",".305"
"FBgn0036761","FBgn0040837","MED19","CG8620","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2916",".402"
"FBgn0033846","FBgn0034430","mip120","mip40","PPI: Flybase Curated PPI|PPI: From other databases",".688",".506"
"FBgn0023509","FBgn0034430","mip130","mip40","PPI: Flybase Curated PPI|PPI: From other databases",".6735",".276"
"FBgn0014863","FBgn0032848","Mlp84B","nesd","PPI: Curagen two-hybrid","-.4928",".381"
"FBgn0020270","FBgn0267861","mre11","Maf1","PPI: Hybrigenics two-hybrid",".4559",".338"
"FBgn0034001","FBgn0035407","mRpL41","Asciz","PPI: Curagen two-hybrid",".0952",".439"
"FBgn0002914","FBgn0034430","Myb","mip40","PPI: Flybase Curated PPI|PPI: From other databases",".7926",".302"
"FBgn0263705","FBgn0003015","Myo10A","osk","PPI: Curagen two-hybrid","-.1814",".38"
"FBgn0266582","FBgn0002863","ND-30","Acp95EF","PPI: Curagen two-hybrid",".1771",".262"
"FBgn0031436","FBgn0037001","ND-B17.2","ND-39","PPI: Flybase Curated PPI|PPI: From other databases",".8627",".464"
"FBgn0031436","FBgn0026313","ND-B17.2","X11L","PPI: Curagen two-hybrid","-.1953",".2"
"FBgn0029971","FBgn0039323","ND-MNLL","CG10559","PPI: Curagen two-hybrid",".3543",".408"
"FBgn0017566","FBgn0031436","ND75","CG3214","PPI: DPiM coAP complex",".8755",".446"
"FBgn0265416","FBgn0011554","Neto","etaTry","PPI: Curagen two-hybrid",".0139",".371"
"FBgn0259896","FBgn0001090","NimC1","bnb","PPI: Curagen two-hybrid","-.1528",".417"
"FBgn0259896","FBgn0039323","NimC1","CG10559","PPI: Curagen two-hybrid",".2492",".428"
"FBgn0014366","FBgn0036389","noi","ssp2","PPI: Curagen two-hybrid",".6904",".316"
"FBgn0085424","FBgn0032189","nub","Ripalpha","PPI: Curagen two-hybrid",".1912",".388"
"FBgn0011283","FBgn0052793","Obp28a","CG32793","PPI: Finley lab two-hybrid",".0782",".385"
"FBgn0014184","FBgn0037749","Oda","CG9471","PPI: Curagen two-hybrid","-.0233",".395"
"FBgn0033404","FBgn0038366","Or45a","CG4576","PPI: Curagen two-hybrid",".2027",".38"
"FBgn0033404","FBgn0032117","Or45a","FucTB","PPI: Curagen two-hybrid","-.4072",".378"
"FBgn0033404","FBgn0010774","Or45a","Ref1","PPI: Curagen two-hybrid","-",".34"
"FBgn0003015","FBgn0037449","osk","CG15185","PPI: Curagen two-hybrid","-.2634",".427"
"FBgn0040087","FBgn0032083","p115","CG9541","PPI: Curagen two-hybrid","-.1568",".397"
"FBgn0265297","FBgn0024887","pAbp","kin17","PPI: Curagen two-hybrid",".3047",".201"
"FBgn0033352","FBgn0030884","PAN2","CG6847","PPI: Curagen two-hybrid","-.1986",".342"
"FBgn0029878","FBgn0034098","Pat1","krimp","PPI: Curagen two-hybrid",".1705",".428"
"FBgn0003041","FBgn0053002","pbl","mRpL27","PPI: Curagen two-hybrid",".068",".297"
"FBgn0037020","FBgn0037901","Pex14","CG6744","PPI: Curagen two-hybrid","-.0008",".402"
"FBgn0039840","FBgn0004181","pHCl-2","Ebp","PPI: Curagen two-hybrid","-",".435"
"FBgn0038140","FBgn0034430","PK2-R1","mip40","PPI: Curagen two-hybrid","-.1466",".337"
"FBgn0003134","FBgn0261647","Pp1alpha-96A","Axud1","PPI: Curagen two-hybrid",".3759",".302"
"FBgn0026380","FBgn0264443","Prosbeta3","CG43861","PPI: Curagen two-hybrid",".0429",".302"
"FBgn0032596","FBgn0030940","Prosbeta4","CG15040","PPI: Finley lab two-hybrid|PPI: From other databases","-.1248",".246"
"FBgn0035590","FBgn0261647","Prpk","Axud1","PPI: Curagen two-hybrid",".1637",".376"
"FBgn0038948","FBgn0003015","PSR","osk","PPI: Curagen two-hybrid",".0954",".415"
"FBgn0003892","FBgn0035488","ptc","CG11593","PPI: Hybrigenics two-hybrid",".2649",".353"
"FBgn0003892","FBgn0052529","ptc","Hers","PPI: Hybrigenics two-hybrid",".1422",".373"
"FBgn0010333","FBgn0032821","Rac1","CdGAPr","PPI: Hybrigenics two-hybrid",".5637",".699"
"FBgn0010333","FBgn0025740","Rac1","PlexB","PPI: Flybase Curated PPI|PPI: Hybrigenics two-hybrid|PPI: From other databases",".6766",".394"
"FBgn0026777","FBgn0032175","Rad23","CG13131","PPI: Curagen two-hybrid","-.2684",".327"
"FBgn0004636","FBgn0062449","Rap1","CG13197","PPI: Hybrigenics two-hybrid","-.5188",".421"
"FBgn0031745","FBgn0040384","rau","CG32795","PPI: Hybrigenics two-hybrid","-.198",".374"
"FBgn0031745","FBgn0034878","rau","pita","PPI: Hybrigenics two-hybrid",".2253",".362"
"FBgn0015799","FBgn0034430","Rbf","mip40","PPI: Flybase Curated PPI|PPI: From other databases",".5814",".29"
"FBgn0261064","FBgn0033471","Rbsn-5","CG12134","PPI: Curagen two-hybrid",".0172",".419"
"FBgn0265959","FBgn0030003","rdgC","CG2116","PPI: Finley lab two-hybrid","-.3169",".365"
"FBgn0265959","FBgn0027599","rdgC","CG2790","PPI: Finley lab two-hybrid","-.2739",".326"
"FBgn0265959","FBgn0037794","rdgC","CG6254","PPI: Finley lab two-hybrid","-.2476",".375"
"FBgn0265959","FBgn0052190","rdgC","NUCB1","PPI: Finley lab two-hybrid","-.2085",".408"
"FBgn0264493","FBgn0034098","rdx","krimp","PPI: Curagen two-hybrid",".5594",".493"
"FBgn0040290","FBgn0032791","RecQ4","CG18094","PPI: Finley lab two-hybrid",".4383",".401"
"FBgn0034157","FBgn0261987","resilin","Pxt","PPI: Curagen two-hybrid","-.0642",".379"
"FBgn0026376","FBgn0030706","Rgl","CG8909","PPI: Hybrigenics two-hybrid",".1378",".237"
"FBgn0034249","FBgn0032626","RhoGAP54D","CG12620","PPI: Curagen two-hybrid","-.1494",".393"
"FBgn0034249","FBgn0030881","RhoGAP54D","CG12985","PPI: Curagen two-hybrid","-.1419",".398"
"FBgn0034249","FBgn0013765","RhoGAP54D","cnn","PPI: Curagen two-hybrid",".6926",".414"
"FBgn0034249","FBgn0033739","RhoGAP54D","Dyb","PPI: Curagen two-hybrid",".0451",".406"
"FBgn0034249","FBgn0026582","RhoGAP54D","Hmg-2","PPI: Curagen two-hybrid",".6545",".443"
"FBgn0034249","FBgn0001208","RhoGAP54D","Hn","PPI: Curagen two-hybrid","-.429",".377"
"FBgn0034249","FBgn0025777","RhoGAP54D","homer","PPI: Curagen two-hybrid",".6902",".421"
"FBgn0034249","FBgn0026207","RhoGAP54D","mbo","PPI: Curagen two-hybrid",".8651",".42"
"FBgn0034249","FBgn0004103","RhoGAP54D","Pp1-87B","PPI: Curagen two-hybrid",".4067",".322"
"FBgn0034249","FBgn0030748","RhoGAP54D","Traf-like","PPI: Curagen two-hybrid","-.2664",".361"
"FBgn0034249","FBgn0004053","RhoGAP54D","zen","PPI: Curagen two-hybrid",".4511",".413"
"FBgn0041096","FBgn0037885","rols","CG17721","PPI: Curagen two-hybrid","-.083",".384"
"FBgn0041096","FBgn0051163","rols","SKIP","PPI: Curagen two-hybrid",".201",".433"
"FBgn0026373","FBgn0040827","RpII33","CG13315","PPI: Curagen two-hybrid","-.4766",".282"
"FBgn0033886","FBgn0001090","Rpn13","bnb","PPI: Curagen two-hybrid","-.1196",".404"
"FBgn0053113","FBgn0035407","Rtnl1","Asciz","PPI: Curagen two-hybrid",".0076",".429"
"FBgn0020617","FBgn0040384","Rx","CG32795","PPI: Finley lab two-hybrid","-.0742",".406"
"FBgn0020908","FBgn0085431","Scp1","CG34402","PPI: Finley lab two-hybrid",".3569",".383"
"FBgn0033460","FBgn0032083","Sec24AB","CG9541","PPI: Curagen two-hybrid",".1719",".328"
"FBgn0266671","FBgn0266672","Sec6","Sec8","PPI: Hybrigenics two-hybrid",".4688",".76"
"FBgn0266672","FBgn0036118","Sec8","Blos2","PPI: Curagen two-hybrid",".2148",".476"
"FBgn0259794","FBgn0035611","sinah","CG13285","PPI: Curagen two-hybrid","-.1306",".402"
"FBgn0024191","FBgn0264443","sip1","CG43861","PPI: Curagen two-hybrid","-.1269",".396"
"FBgn0051163","FBgn0034368","SKIP","CG5482","PPI: Curagen two-hybrid","-.1471",".387"
"FBgn0051163","FBgn0035077","SKIP","CG9083","PPI: Curagen two-hybrid",".1559",".421"
"FBgn0051163","FBgn0000578","SKIP","ena","PPI: Curagen two-hybrid",".7837",".344"
"FBgn0051163","FBgn0033079","SKIP","Fmo-2","PPI: Finley lab two-hybrid|PPI: From other databases","-.2585",".407"
"FBgn0051163","FBgn0044871","SKIP","Gos28","PPI: Finley lab two-hybrid|PPI: From other databases",".236",".378"
"FBgn0051163","FBgn0010411","SKIP","RpS18","PPI: Curagen two-hybrid","-.3136",".222"
"FBgn0051163","FBgn0011715","SKIP","Snr1","PPI: Curagen two-hybrid",".7397",".342"
"FBgn0051163","FBgn0041180","SKIP","Tep4","PPI: Curagen two-hybrid","-.3025",".405"
"FBgn0051163","FBgn0031850","SKIP","Tsp","PPI: Curagen two-hybrid",".1773",".396"
"FBgn0025637","FBgn0035044","SkpA","CG3663","PPI: Finley lab two-hybrid","-.276",".316"
"FBgn0043854","FBgn0033086","slam","CG9410","PPI: Curagen two-hybrid","-.1127",".345"
"FBgn0034183","FBgn0039544","SmydA-6","CG12877","PPI: Curagen two-hybrid","-.2407",".413"
"FBgn0030774","FBgn0002863","spheroide","Acp95EF","PPI: Curagen two-hybrid",".0416",".423"
"FBgn0003475","FBgn0034430","spir","mip40","PPI: Curagen two-hybrid","-.2878",".347"
"FBgn0010591","FBgn0032436","Sply","CG5418","PPI: Finley lab two-hybrid",".019",".381"
"FBgn0036218","FBgn0013765","Sprn","cnn","PPI: Curagen two-hybrid",".0301",".352"
"FBgn0040273","FBgn0261647","Spt5","Axud1","PPI: Curagen two-hybrid",".7349",".456"
"FBgn0025702","FBgn0032022","Srpk79D","CG14275","PPI: Curagen two-hybrid","-.0328",".45"
"FBgn0031054","FBgn0030594","Ssu72","CG9509","PPI: Hybrigenics two-hybrid","-.7216",".386"
"FBgn0031054","FBgn0026064","Ssu72","KP78a","PPI: Hybrigenics two-hybrid",".6956",".38"
"FBgn0001978","FBgn0036577","stc","CG13073","PPI: Curagen two-hybrid","-",".289"
"FBgn0036571","FBgn0264443","Strumpellin","CG43861","PPI: Curagen two-hybrid",".0568",".41"
"FBgn0014388","FBgn0031879","sty","uif","PPI: Hybrigenics two-hybrid","-",".396"
"FBgn0034135","FBgn0034643","Syn2","CG10321","PPI: Curagen two-hybrid","-.1684",".407"
"FBgn0032728","FBgn0003015","Tango6","osk","PPI: Curagen two-hybrid",".2053",".414"
"FBgn0051682","FBgn0033056","Tengl1","CG7856","PPI: Curagen two-hybrid",".9895",".4"
"FBgn0051682","FBgn0030616","Tengl1","RpL37a","PPI: Curagen two-hybrid","-.4949",".23"
"FBgn0051682","FBgn0004606","Tengl1","zfh1","PPI: Curagen two-hybrid","-.2931",".422"
"FBgn0023479","FBgn0034430","teq","mip40","PPI: Curagen two-hybrid","-.6868",".3"
"FBgn0014073","FBgn0003274","Tie","RpLP2","PPI: Curagen two-hybrid",".6236",".262"
"FBgn0262139","FBgn0264075","trh","tgo","PPI: Flybase Curated PPI|PPI: From other databases","-.1399",".377"
"FBgn0026317","FBgn0036389","Tsc1","ssp2","PPI: Curagen two-hybrid",".7883",".407"
"FBgn0033133","FBgn0034643","Tsp42Ek","CG10321","PPI: Curagen two-hybrid","-.2792",".434"
"FBgn0036769","FBgn0034224","Tsp74F","insb","PPI: Curagen two-hybrid","-.272",".362"
"FBgn0003870","FBgn0051365","ttk","CG31365","PPI: Curagen two-hybrid",".512",".423"
"FBgn0031853","FBgn0263200","TTLL3B","Galt","PPI: Curagen two-hybrid",".1523",".388"
"FBgn0038487","FBgn0030594","TwdlW","CG9509","PPI: Curagen two-hybrid","-.0178",".435"
"FBgn0029711","FBgn0001090","Usf","bnb","PPI: Curagen two-hybrid","-.0901",".42"
"FBgn0266186","FBgn0036842","Vamp7","CG3797","PPI: Hybrigenics two-hybrid",".3329",".372"
"FBgn0032294","FBgn0020622","Vha16-5","Pi3K21B","PPI: Curagen two-hybrid","-.2113",".331"
"FBgn0263143","FBgn0033499","vret","CG12914","PPI: Curagen two-hybrid","-.0179",".366"
"FBgn0035251","FBgn0037749","Vta1","CG9471","PPI: Curagen two-hybrid","-.1525",".405"
"FBgn0004003","FBgn0038256","wbl","CG7530","PPI: Finley lab two-hybrid","-.3458",".378"
"FBgn0283471","FBgn0010423","wupA","TpnC47D","PPI: Curagen two-hybrid|PPI: From other databases",".7134",".537"
"FBgn0004832","FBgn0032791","Xpac","CG18094","PPI: Finley lab two-hybrid",".1905",".383"
